STORE_ID,DISPLAY_NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIPCODE,PHONE_NUMBER
32735,Stillwater Marketplace,1891 Market Dr.,Stillwater Marketplace,Stillwater,MN,55082,1-651-504-5789
32736,Derby Marketplace,1924 N. Rock Road,Derby Marketplace,Derby,KS,67037,1-316-330-4719
32738,Country Club Mall,"1262 Vocke Road, Space 220",Country Club Mall,Cumberland,MD,21502,1-240-860-1050
32739,Hilltop Plaza,511 Hilltop Plaza,Hilltop Plaza,Virginia Beach,VA,23454,1-757-937-7988
32741,Wildewood Shopping Center,"23415 Three Notch Road, Unit #2035",Wildewood Shopping Center,California,MD,20619,1-240-718-6880
32744,Trumbull,"5065 Main St., Space #306",Trumbull,Trumbull,CT,6611,1-203-601-7138
32745,Barrow Crossing,"916 Loganville Highway, Building 1300",Barrow Crossing,Bethlehem,GA,30620,1-(470) 900-0051
32746,Seekonk Square,7 Commerce Way,Seekonk Square,Seekonk,MA,2771,1-508-618-5942
32747,Ulta Center,1030 N. Stratford Road,Ulta Center,Moses Lake,WA,98837,1-509-361-5245
32749,Gateway Marketplace,"2001 Marlin Drive, Unit 900",Gateway Marketplace,Jacksonville,NC,28546,1-910-548-7514
32750,Plattsburgh Consumer Square,59 Consumer Square,Plattsburgh Consumer Square,Plattsburgh,NY,12901,1-518-314-1758
32751,Lompoc Center,"615 North H Street, Hwy 1",Lompoc Center,Lompoc,CA,93436,1-805-742-8927
32752,Ruston Marketplace,1222 Woodward Avenue,Ruston Marketplace,Ruston,LA,71270,1-318-257-8445
32754,Gallina Centro,3569 S. Houston Levee Road,Gallina Centro,Collierville,TN,38017,1-901-472-2964
32755,Evergreen Crossing,13810 E. Indiana Avenue,Evergreen Crossing,Spokane Valley,WA,99216,1-509-960-6384
32756,Van Rensselaer Square,"102 Van Rensselaer Square, Suite I",Van Rensselaer Square,Rensselaer,NY,12144,1-518-960-3123
32757,Hadley Center,"5016 Hadley Center Drive, Space 30",Hadley Center,South Plainfield,NJ,7080,1-908-941-0852
32758,Bridgehampton Commons,"2044 Montauk Highway, Ste. #54 & #59",Bridgehampton Commons,Bridgehampton,NY,11932,1-631-613-4041
32759,Knapp's Crossing,2080 East Beltline Ave NE,Knapp's Crossing,Grand Rapids,MI,49525,1-616-369-3481
32760,Posner Village,1181 Posner Blvd.,Posner Village,Davenport,FL,33837,1-863-695-1044
32763,Crossroads Center,"4101 West Division Street, Suite 25",Crossroads Center,St. Cloud,MN,56301,1-320-251-0048
32764,Fashion District Philadelphia,"1021 Market Street, #1175",Fashion District Philadelphia,Philadelphia,PA,19107,1-267-214-1627
32765,Pavilion at Kings Grant,8052 Concord Mills Boulevard,Pavilion at Kings Grant,Concord,NC,28027,1-704-709-5606
32766,New River Valley Mall,"782 New River Road, Suite 602",New River Valley Mall,Christiansburg,VA,24073,1-540-251-7244
32767,Arundel Mills,"7000 Arundel Mills Circle, Space 435",Arundel Mills,Hanover,MD,21076,1-667-701-1317
32768,The Summit Sierra,"13985 S. Virginia Street, Suite #800",The Summit Sierra,Reno,NV,89511,1-775-418-5949
32769,Buena Park Place,8375 La Palma Ave,Buena Park Place,Buena Park,CA,90620,1-657-298-2147
32770,Broadmoor Towne Center,"2120 Southgate Road, Suite 110",Broadmoor Towne Center,Colorado Springs,CO,80906,1-719-374-9052
32774,Woodfield Village Green,1470A East Golf Road,Woodfield Village Green,Schaumburg,IL,60173,1-847-240-2723
32775,Sycamore Commons,"2113 Matthews Township Parkway, Unit D",Sycamore Commons,Matthews,NC,28105,1-(704) 443-5002
32777,University Commons,"13574 University Blvd., #300",University Commons,Sugarland,TX,77479,1-281-265-9304
32779,Franklin Park Commons,5504 N. Division Street,Franklin Park Commons,Spokane,WA,99208,1-509-570-7301
32781,Grande Shopping Center,"3201 Route 9 South, Unit G",Grande Shopping Center,Rio Grande,NJ,8242,1-609-780-8401
32783,Shoppers World,"1 Worcester Road, Suite #515B",Shoppers World,Framingham,MA,1701,1-508-433-7275
32785,The Shoppes of Blackstone Valley,"70 Worcester Providence Turnpike, Suite 250",The Shoppes of Blackstone Valley,Millbury,MA,1527,1-(508) 581-5060
32787,Casa Linda Plaza,"9440 Garland Road, Suite 210",Casa Linda Plaza,Dallas,TX,75218,1-469-498-1740
32788,Jeffersonville Town Center,4231 Town Center Blvd,Jeffersonville Town Center,Jeffersonville,IN,47130,1-(812) 920-4727
32789,Wareham Crossing,"2421 Cranberry Highway, Suite 461",Wareham Crossing,Wareham,MA,2571,1-(774) 326-1254
32791,Southport Plaza,"1017 Montauk Highway, Unit 2",Southport Plaza,Shirley,NY,11967,1-631-657-2432
32792,Las Estancias,"3700 Las Estancias Way, Suite C",Las Estancias,Albuquerque,NM,87121,1-505-207-6623
32798,Holly Park Shopping Center,3070 Wake Forest Road,Holly Park Shopping Center,Raleigh,NC,27609,1-984-238-0130
32799,The Summit,317 Summit Boulevard,The Summit,Birmingham,AL,35243,1-205-440-4333
32800,Midtown Square,1349 Coolidge Highway,Midtown Square,Troy,MI,48084,1-248-581-9096
32804,Nez Perce Plaza,2638 Nez Perce Dr.,Nez Perce Plaza,Lewiston,ID,83501,1-208-816-7475
32806,John's Creek Town Center,"3630 Peachtree Parkway, Unit 102",John's Creek Town Center,Johns Creek,GA,30024,1-470-567-3960
32812,Marketplace at Hamden,"2335 Dixwell Avenue, Suite D2",Marketplace at Hamden,Hamden,CT,6514,1-203-234-1489
32814,Plaza El Segundo,780 South Pacific Coast Highway,Plaza El Segundo,El Segundo,CA,90245,1-424-321-7623
32815,Lakewood Towne Center,10310 59th Ave SW,Lakewood Towne Center,Lakewood,WA,98499,1-253-527-5456
32835,Century III Plaza,9925 Mountain View Drive,Century III Plaza,West Mifflin,PA,15122,1-412-693-0394
